Sample in Buffer,Sample in Window,TRIGGER,data_out_valid,data_out_Q[15:0],data_out_I[15:0],out_valid,div[15:0],yq[17:0],yi[17:0],fir_data_Q[15:0],fir_data_I[15:0],adc_valid,adc_data_q1[11:0],adc_data_i1[11:0],w[15:0],e[15:0],u[15:0],fifo3_data_Q[15:0],fifo3_data_I[8:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,SIGNED,SIGNED,HEX,SIGNED,SIGNED,SIGNED,SIGNED,SIGNED,HEX,SIGNED,SIGNED,SIGNED,SIGNED,SIGNED,SIGNED,HEX
14853,14853,0,0,5528,-6073,1,1961,-1739,-680,-19662,5268,1,-1300,1258,16301,0,17736,-15877,111
14854,14854,0,0,5528,-6073,1,1961,-1739,-680,-19662,5268,0,-1300,1258,16301,0,17736,-15877,111
14855,14855,0,0,5528,-6073,1,1961,-1739,-680,-19067,10200,1,-1306,1222,16301,0,17736,-15877,111
14856,14856,0,0,5528,-6073,1,1961,-1739,-680,-19067,10200,0,-1306,1222,16301,0,17736,-15877,111
14857,14857,0,1,5528,-6073,0,1961,-1739,-680,-17888,14000,1,-1168,1076,16301,0,17564,-16159,14a
14858,14858,0,0,5528,-6073,0,1961,-1739,-680,-17888,14000,0,-1168,1076,16301,0,17564,-16159,14a
14859,14859,0,0,4216,-5317,0,1961,-1739,-680,-16088,16193,1,-877,807,16301,0,17564,-16159,14a
14860,14860,0,0,4216,-5317,0,1961,-1739,-680,-16088,16193,0,-877,807,16301,0,17564,-16159,14a
14861,14861,0,0,4216,-5317,0,1961,-1739,-680,-13674,16506,1,-449,416,16301,13768,17564,-16420,197
14862,14862,0,0,4216,-5317,0,1961,-1739,-680,-13674,16506,0,-449,416,16301,13768,17564,-16420,197
14863,14863,0,0,4216,-5317,0,1961,-1739,-680,-10702,14899,1,57,-47,16301,13768,17564,-16420,197
14864,14864,0,0,4216,-5317,0,1961,-1739,-680,-10702,14899,0,57,-47,16301,13768,17564,-16420,197
14865,14865,0,0,4216,-5317,0,1961,-1739,-680,-7262,11558,1,541,-500,16301,13768,17896,-17097,1bb
14866,14866,0,0,4216,-5317,0,1961,-1739,-680,-7262,11558,0,541,-500,16301,13768,17896,-17097,1bb
14867,14867,0,0,4216,-5317,0,1961,-1739,-680,-3475,6861,1,921,-873,16301,13768,17896,-17097,1bb
14868,14868,0,0,4216,-5317,0,1961,-1739,-680,-3475,6861,0,921,-873,16301,13768,17896,-17097,1bb
14869,14869,0,0,4216,-5317,1,1961,-18677,18849,520,1320,1,1160,-1142,16437,0,17896,-18286,1c0
14870,14870,0,0,4216,-5317,1,1961,-18677,18849,520,1320,0,1160,-1142,16437,0,17896,-18286,1c0
14871,14871,0,0,4216,-5317,1,1961,-18677,18849,4576,-4496,1,1275,-1323,16437,0,17896,-18286,1c0
14872,14872,0,0,4216,-5317,1,1961,-18677,18849,4576,-4496,0,1275,-1323,16437,0,17896,-18286,1c0
14873,14873,0,1,4216,-5317,0,1961,-18677,18849,8537,-10034,1,1296,-1441,16437,0,18228,-19470,0c1
14874,14874,0,0,4216,-5317,0,1961,-18677,18849,8537,-10034,0,1296,-1441,16437,0,18228,-19470,0c1
14875,14875,0,0,5210,-651,0,1961,-18677,18849,12249,-14825,1,1253,-1506,16437,0,18228,-19470,0c1
14876,14876,0,0,5210,-651,0,1961,-18677,18849,12249,-14825,0,1253,-1506,16437,0,18228,-19470,0c1
14877,14877,0,0,5210,-651,0,1961,-18677,18849,15549,-18537,1,1171,-1526,16437,0,18228,-19662,094
14878,14878,0,0,5210,-651,0,1961,-18677,18849,15549,-18537,0,1171,-1526,16437,0,18228,-19662,094
14879,14879,0,0,5210,-651,0,1961,-18677,18849,18276,-21000,1,1078,-1504,16437,0,18228,-19662,094
14880,14880,0,0,5210,-651,0,1961,-18677,18849,18276,-21000,0,1078,-1504,16437,0,18228,-19662,094
14881,14881,0,0,5210,-651,0,1961,-18677,18849,20266,-22211,1,995,-1439,16437,0,18016,-17888,0b0
14882,14882,0,0,5210,-651,0,1961,-18677,18849,20266,-22211,0,995,-1439,16437,0,18016,-17888,0b0
14883,14883,0,0,5210,-651,0,1961,-18677,18849,21363,-22312,1,937,-1328,16437,0,18016,-17888,0b0
14884,14884,0,0,5210,-651,0,1961,-18677,18849,21363,-22312,0,937,-1328,16437,0,18016,-17888,0b0
14885,14885,0,0,5210,-651,1,1961,-14331,21012,21434,-21552,1,911,-1168,16384,0,18016,-13674,07a
14886,14886,0,0,5210,-651,1,1961,-14331,21012,21434,-21552,0,911,-1168,16384,0,18016,-13674,07a
14887,14887,0,0,5210,-651,1,1961,-14331,21012,20385,-20239,1,920,-958,16384,0,18016,-13674,07a
14888,14888,0,0,5210,-651,1,1961,-14331,21012,20385,-20239,0,920,-958,16384,0,18016,-13674,07a
14889,14889,0,1,5210,-651,0,1961,-14331,21012,18185,-18691,1,950,-698,16384,0,17804,-7262,126
14890,14890,0,0,5210,-651,0,1961,-14331,21012,18185,-18691,0,950,-698,16384,0,17804,-7262,126
14891,14891,0,0,4178,5713,0,1961,-14331,21012,14889,-17187,1,985,-393,16384,0,17804,-7262,126
14892,14892,0,0,4178,5713,0,1961,-14331,21012,14889,-17187,0,985,-393,16384,0,17804,-7262,126
14893,14893,0,0,4178,5713,0,1961,-14331,21012,10646,-15935,1,1009,-55,16384,-17468,17804,520,128
14894,14894,0,0,4178,5713,0,1961,-14331,21012,10646,-15935,0,1009,-55,16384,-17468,17804,520,128
14895,14895,0,0,4178,5713,0,1961,-14331,21012,5712,-15054,1,1015,292,16384,-17468,17804,520,128
14896,14896,0,0,4178,5713,0,1961,-14331,21012,5712,-15054,0,1015,292,16384,-17468,17804,520,128
14897,14897,0,0,4178,5713,0,1961,-14331,21012,435,-14570,1,1005,619,16384,-17468,17804,8537,0ce
14898,14898,0,0,4178,5713,0,1961,-14331,21012,435,-14570,0,1005,619,16384,-17468,17804,8537,0ce
14899,14899,0,0,4178,5713,0,1961,-14331,21012,-4766,-14433,1,991,897,16384,-17468,17804,8537,0ce
14900,14900,0,0,4178,5713,0,1961,-14331,21012,-4766,-14433,0,991,897,16384,-17468,17804,8537,0ce
14901,14901,0,0,4178,5713,1,1961,-16253,-2359,-9446,-14540,1,994,1104,16315,0,17804,15549,197
14902,14902,0,0,4178,5713,1,1961,-16253,-2359,-9446,-14540,0,994,1104,16315,0,17804,15549,197
14903,14903,0,0,4178,5713,1,1961,-16253,-2359,-13173,-14761,1,1028,1231,16315,0,17804,15549,197
14904,14904,0,0,4178,5713,1,1961,-16253,-2359,-13173,-14761,0,1028,1231,16315,0,17804,15549,197
14905,14905,0,1,4178,5713,0,1961,-16253,-2359,-15589,-14974,1,1100,1274,16315,0,17804,20266,13d
14906,14906,0,0,4178,5713,0,1961,-16253,-2359,-15589,-14974,0,1100,1274,16315,0,17804,20266,13d
14907,14907,0,0,5698,3361,0,1961,-16253,-2359,-16449,-15087,1,1207,1239,16315,0,17804,20266,13d
14908,14908,0,0,5698,3361,0,1961,-16253,-2359,-16449,-15087,0,1207,1239,16315,0,17804,20266,13d
14909,14909,0,0,5698,3361,0,1961,-16253,-2359,-15666,-15055,1,1334,1145,16315,-27582,17804,21434,1d0
14910,14910,0,0,5698,3361,0,1961,-16253,-2359,-15666,-15055,0,1334,1145,16315,-27582,17804,21434,1d0
14911,14911,0,0,5698,3361,0,1961,-16253,-2359,-13319,-14894,1,1450,1022,16315,-27582,17804,21434,1d0
14912,14912,0,0,5698,3361,0,1961,-16253,-2359,-13319,-14894,0,1450,1022,16315,-27582,17804,21434,1d0
14913,14913,0,0,5698,3361,0,1961,-16253,-2359,-9655,-14670,1,1521,907,16315,-27582,18080,18185,0fd
14914,14914,0,0,5698,3361,0,1961,-16253,-2359,-9655,-14670,0,1521,907,16315,-27582,18080,18185,0fd
14915,14915,0,0,5698,3361,0,1961,-16253,-2359,-5058,-14490,1,1517,826,16315,-27582,18080,18185,0fd
14916,14916,0,0,5698,3361,0,1961,-16253,-2359,-5058,-14490,0,1517,826,16315,-27582,18080,18185,0fd
14917,14917,0,0,5698,3361,1,1961,-19943,285,0,-14477,1,1414,799,16276,0,18080,10646,1c1
14918,14918,0,0,5698,3361,1,1961,-19943,285,0,-14477,0,1414,799,16276,0,18080,10646,1c1
14919,14919,0,0,5698,3361,1,1961,-19943,285,5020,-14741,1,1193,841,16276,0,18080,10646,1c1
14920,14920,0,0,5698,3361,1,1961,-19943,285,5020,-14741,0,1193,841,16276,0,18080,10646,1c1
14921,14921,0,1,5698,3361,0,1961,-19943,285,9543,-15356,1,845,954,16276,0,18356,435,116
14922,14922,0,0,5698,3361,0,1961,-19943,285,9543,-15356,0,845,954,16276,0,18356,435,116
14923,14923,0,0,441,6222,0,1961,-19943,285,13204,-16333,1,394,1111,16276,0,18356,435,116
14924,14924,0,0,441,6222,0,1961,-19943,285,13204,-16333,0,394,1111,16276,0,18356,435,116
14925,14925,0,0,441,6222,0,1961,-19943,285,15780,-17609,1,-102,1270,16276,29322,18356,-9446,134
14926,14926,0,0,441,6222,0,1961,-19943,285,15780,-17609,0,-102,1270,16276,29322,18356,-9446,134
14927,14927,0,0,441,6222,0,1961,-19943,285,17212,-19040,1,-567,1388,16276,29322,18356,-9446,134
14928,14928,0,0,441,6222,0,1961,-19943,285,17212,-19040,0,-567,1388,16276,29322,18356,-9446,134
14929,14929,0,0,441,6222,0,1961,-19943,285,17599,-20412,1,-937,1441,16276,29322,18788,-15589,182
14930,14930,0,0,441,6222,0,1961,-19943,285,17599,-20412,0,-937,1441,16276,29322,18788,-15589,182
14931,14931,0,0,441,6222,0,1961,-19943,285,17176,-21465,1,-1177,1422,16276,29322,18788,-15589,182
14932,14932,0,0,441,6222,0,1961,-19943,285,17176,-21465,0,-1177,1422,16276,29322,18788,-15589,182
14933,14933,0,0,441,6222,1,1961,-3234,6789,16260,-21924,1,-1277,1335,16242,0,18788,-15666,131
14934,14934,0,0,441,6222,1,1961,-3234,6789,16260,-21924,0,-1277,1335,16242,0,18788,-15666,131
14935,14935,0,0,441,6222,1,1961,-3234,6789,15199,-21540,1,-1236,1176,16242,0,18788,-15666,131
14936,14936,0,0,441,6222,1,1961,-3234,6789,15199,-21540,0,-1236,1176,16242,0,18788,-15666,131
14937,14937,0,1,441,6222,0,1961,-3234,6789,14308,-20131,1,-1043,931,16242,0,19220,-9655,0b2
14938,14938,0,0,441,6222,0,1961,-3234,6789,14308,-20131,0,-1043,931,16242,0,19220,-9655,0b2
14939,14939,0,0,-5943,-626,0,1961,-3234,6789,13821,-17614,1,-695,586,16242,0,19220,-9655,0b2
14940,14940,0,0,-5943,-626,0,1961,-3234,6789,13821,-17614,0,-695,586,16242,0,19220,-9655,0b2
14941,14941,0,0,-5943,-626,0,1961,-3234,6789,13853,-14037,1,-229,161,16242,22200,19220,0,173
14942,14942,0,0,-5943,-626,0,1961,-3234,6789,13853,-14037,0,-229,161,16242,22200,19220,0,173
14943,14943,0,0,-5943,-626,0,1961,-3234,6789,14391,-9582,1,269,-285,16242,22200,19220,0,173
14944,14944,0,0,-5943,-626,0,1961,-3234,6789,14391,-9582,0,269,-285,16242,22200,19220,0,173
14945,14945,0,0,-5943,-626,0,1961,-3234,6789,15297,-4563,1,696,-675,16242,22200,19788,9543,004
14946,14946,0,0,-5943,-626,0,1961,-3234,6789,15297,-4563,0,696,-675,16242,22200,19788,9543,004
14947,14947,0,0,-5943,-626,0,1961,-3234,6789,16342,608,1,987,-967,16242,22200,19788,9543,004
14948,14948,0,0,-5943,-626,0,1961,-3234,6789,16342,608,0,987,-967,16242,22200,19788,9543,004
14949,14949,0,0,-5943,-626,1,1961,21894,-22656,17242,5462,1,1123,-1167,16470,0,19788,15780,137
14950,14950,0,0,-5943,-626,1,1961,21894,-22656,17242,5462,0,1123,-1167,16470,0,19788,15780,137
14951,14951,0,0,-5943,-626,1,1961,21894,-22656,17709,9531,1,1115,-1299,16470,0,19788,15780,137
14952,14952,0,0,-5943,-626,1,1961,21894,-22656,17709,9531,0,1115,-1299,16470,0,19788,15780,137
14953,14953,0,1,-5943,-626,0,1961,21894,-22656,17495,12405,1,978,-1380,16470,0,20356,17599,044
14954,14954,0,0,-5943,-626,0,1961,21894,-22656,17495,12405,0,978,-1380,16470,0,20356,17599,044
14955,14955,0,0,-3877,-2130,0,1961,21894,-22656,16429,13786,1,723,-1410,16470,0,20356,17599,044
14956,14956,0,0,-3877,-2130,0,1961,21894,-22656,16429,13786,0,723,-1410,16470,0,20356,17599,044
14957,14957,0,0,-3877,-2130,0,1961,21894,-22656,14432,13536,1,371,-1389,16470,-13474,20356,16260,05c
14958,14958,0,0,-3877,-2130,0,1961,21894,-22656,14432,13536,0,371,-1389,16470,-13474,20356,16260,05c
14959,14959,0,0,-3877,-2130,0,1961,21894,-22656,11526,11695,1,-48,-1320,16470,-13474,20356,16260,05c
14960,14960,0,0,-3877,-2130,0,1961,21894,-22656,11526,11695,0,-48,-1320,16470,-13474,20356,16260,05c
14961,14961,0,0,-3877,-2130,0,1961,21894,-22656,7824,8483,1,-486,-1217,16470,-13474,20012,14308,15d
14962,14962,0,0,-3877,-2130,0,1961,21894,-22656,7824,8483,0,-486,-1217,16470,-13474,20012,14308,15d
14963,14963,0,0,-3877,-2130,0,1961,21894,-22656,3507,4267,1,-889,-1098,16470,-13474,20012,14308,15d
14964,14964,0,0,-3877,-2130,0,1961,21894,-22656,3507,4267,0,-889,-1098,16470,-13474,20012,14308,15d
14965,14965,0,0,-3877,-2130,1,1961,-5729,-14334,-1198,-483,1,-1217,-985,16331,0,20012,13853,12b
14966,14966,0,0,-3877,-2130,1,1961,-5729,-14334,-1198,-483,0,-1217,-985,16331,0,20012,13853,12b
14967,14967,0,0,-3877,-2130,1,1961,-5729,-14334,-6044,-5261,1,-1455,-894,16331,0,20012,13853,12b
14968,14968,0,0,-3877,-2130,1,1961,-5729,-14334,-6044,-5261,0,-1455,-894,16331,0,20012,13853,12b
14969,14969,0,1,-3877,-2130,0,1961,-5729,-14334,-10784,-9592,1,-1606,-830,16331,0,19668,15297,02d
14970,14970,0,0,-3877,-2130,0,1961,-5729,-14334,-10784,-9592,0,-1606,-830,16331,0,19668,15297,02d
14971,14971,0,0,-5603,6873,0,1961,-5729,-14334,-15188,-13094,1,-1680,-793,16331,0,19668,15297,02d
14972,14972,0,0,-5603,6873,0,1961,-5729,-14334,-15188,-13094,0,-1680,-793,16331,0,19668,15297,02d
14973,14973,0,0,-5603,6873,0,1961,-5729,-14334,-19044,-15534,1,-1684,-784,16331,-24240,19668,17242,156
14974,14974,0,0,-5603,6873,0,1961,-5729,-14334,-19044,-15534,0,-1684,-784,16331,-24240,19668,17242,156
14975,14975,0,0,-5603,6873,0,1961,-5729,-14334,-22164,-16847,1,-1630,-800,16331,-24240,19668,17242,156
14976,14976,0,0,-5603,6873,0,1961,-5729,-14334,-22164,-16847,0,-1630,-800,16331,-24240,19668,17242,156
14977,14977,0,0,-5603,6873,0,1961,-5729,-14334,-24381,-17143,1,-1527,-837,16331,-24240,19880,17495,075
14978,14978,0,0,-5603,6873,0,1961,-5729,-14334,-24381,-17143,0,-1527,-837,16331,-24240,19880,17495,075
14979,14979,0,0,-5603,6873,0,1961,-5729,-14334,-25550,-16676,1,-1382,-889,16331,-24240,19880,17495,075
14980,14980,0,0,-5603,6873,0,1961,-5729,-14334,-25550,-16676,0,-1382,-889,16331,-24240,19880,17495,075
14981,14981,0,0,-5603,6873,1,1961,-4248,-14403,-25557,-15793,1,-1200,-957,16289,0,19880,14432,0e0
14982,14982,0,0,-5603,6873,1,1961,-4248,-14403,-25557,-15793,0,-1200,-957,16289,0,19880,14432,0e0
14983,14983,0,0,-5603,6873,1,1961,-4248,-14403,-24331,-14874,1,-985,-1041,16289,0,19880,14432,0e0
14984,14984,0,0,-5603,6873,1,1961,-4248,-14403,-24331,-14874,0,-985,-1041,16289,0,19880,14432,0e0
14985,14985,0,1,-5603,6873,0,1961,-4248,-14403,-21868,-14257,1,-743,-1134,16289,0,20092,7824,123
14986,14986,0,0,-5603,6873,0,1961,-4248,-14403,-21868,-14257,0,-743,-1134,16289,0,20092,7824,123
14987,14987,0,0,-231,-493,0,1961,-4248,-14403,-18247,-14181,1,-480,-1226,16289,0,20092,7824,123
14988,14988,0,0,-231,-493,0,1961,-4248,-14403,-18247,-14181,0,-480,-1226,16289,0,20092,7824,123
14989,14989,0,0,-231,-493,0,1961,-4248,-14403,-13648,-14740,1,-205,-1306,16289,15672,20092,-1198,01d
14990,14990,0,0,-231,-493,0,1961,-4248,-14403,-13648,-14740,0,-205,-1306,16289,15672,20092,-1198,01d
14991,14991,0,0,-231,-493,0,1961,-4248,-14403,-8360,-15866,1,71,-1357,16289,15672,20092,-1198,01d
14992,14992,0,0,-231,-493,0,1961,-4248,-14403,-8360,-15866,0,71,-1357,16289,15672,20092,-1198,01d
14993,14993,0,0,-231,-493,0,1961,-4248,-14403,-2771,-17339,1,342,-1367,16289,15672,20472,-10784,088
14994,14994,0,0,-231,-493,0,1961,-4248,-14403,-2771,-17339,0,342,-1367,16289,15672,20472,-10784,088
14995,14995,0,0,-231,-493,0,1961,-4248,-14403,2661,-18819,1,603,-1325,16289,15672,20472,-10784,088
14996,14996,0,0,-231,-493,0,1961,-4248,-14403,2661,-18819,0,603,-1325,16289,15672,20472,-10784,088
14997,14997,0,0,-231,-493,1,1961,17229,-21883,7445,-19908,1,852,-1227,16445,0,20472,-19044,152
14998,14998,0,0,-231,-493,1,1961,17229,-21883,7445,-19908,0,852,-1227,16445,0,20472,-19044,152
14999,14999,0,0,-231,-493,1,1961,17229,-21883,11120,-20217,1,1084,-1070,16445,0,20472,-19044,152
15000,15000,0,0,-231,-493,1,1961,17229,-21883,11120,-20217,0,1084,-1070,16445,0,20472,-19044,152
15001,15001,0,1,-231,-493,0,1961,17229,-21883,13309,-19432,1,1291,-855,16445,0,20852,-24381,109
15002,15002,0,0,-231,-493,0,1961,17229,-21883,13309,-19432,0,1291,-855,16445,0,20852,-24381,109
15003,15003,0,0,5126,-5778,0,1961,17229,-21883,13779,-17373,1,1461,-591,16445,0,20852,-24381,109
15004,15004,0,0,5126,-5778,0,1961,17229,-21883,13779,-17373,0,1461,-591,16445,0,20852,-24381,109
15005,15005,0,0,5126,-5778,0,1961,17229,-21883,12483,-14035,1,1577,-292,16445,-14728,20852,-25557,04f
15006,15006,0,0,5126,-5778,0,1961,17229,-21883,12483,-14035,0,1577,-292,16445,-14728,20852,-25557,04f
15007,15007,0,0,5126,-5778,0,1961,17229,-21883,9574,-9593,1,1624,22,16445,-14728,20852,-25557,04f
15008,15008,0,0,5126,-5778,0,1961,17229,-21883,9574,-9593,0,1624,22,16445,-14728,20852,-25557,04f
15009,15009,0,0,5126,-5778,0,1961,17229,-21883,5406,-4389,1,1589,340,16445,-14728,20608,-21868,04f
15010,15010,0,0,5126,-5778,0,1961,17229,-21883,5406,-4389,0,1589,340,16445,-14728,20608,-21868,04f
15011,15011,0,0,5126,-5778,0,1961,17229,-21883,485,1112,1,1471,649,16445,-14728,20608,-21868,04f
15012,15012,0,0,5126,-5778,0,1961,17229,-21883,485,1112,0,1471,649,16445,-14728,20608,-21868,04f
15013,15013,0,0,5126,-5778,1,1961,16619,1820,-4582,6378,1,1269,939,16326,0,20608,-13648,06c
15014,15014,0,0,5126,-5778,1,1961,16619,1820,-4582,6378,0,1269,939,16326,0,20608,-13648,06c
15015,15015,0,0,5126,-5778,1,1961,16619,1820,-9169,10884,1,985,1192,16326,0,20608,-13648,06c
15016,15016,0,0,5126,-5778,1,1961,16619,1820,-9169,10884,0,985,1192,16326,0,20608,-13648,06c
15017,15017,0,1,5126,-5778,0,1961,16619,1820,-12713,14174,1,629,1393,16326,0,20364,-2771,045
15018,15018,0,0,5126,-5778,0,1961,16619,1820,-12713,14174,0,629,1393,16326,0,20364,-2771,045
15019,15019,0,0,5836,-4556,0,1961,16619,1820,-14782,15921,1,223,1524,16326,0,20364,-2771,045
15020,15020,0,0,5836,-4556,0,1961,16619,1820,-14782,15921,0,223,1524,16326,0,20364,-2771,045
15021,15021,0,0,5836,-4556,0,1961,16619,1820,-15131,15959,1,-193,1574,16326,27968,20364,7445,03c
15022,15022,0,0,5836,-4556,0,1961,16619,1820,-15131,15959,0,-193,1574,16326,27968,20364,7445,03c
15023,15023,0,0,5836,-4556,0,1961,16619,1820,-13730,14301,1,-580,1546,16326,27968,20364,7445,03c
15024,15024,0,0,5836,-4556,0,1961,16619,1820,-13730,14301,0,-580,1546,16326,27968,20364,7445,03c
15025,15025,0,0,5836,-4556,0,1961,16619,1820,-10755,11125,1,-900,1453,16326,27968,20596,13309,018
15026,15026,0,0,5836,-4556,0,1961,16619,1820,-10755,11125,0,-900,1453,16326,27968,20596,13309,018
15027,15027,0,0,5836,-4556,0,1961,16619,1820,-6560,6743,1,-1123,1317,16326,27968,20596,13309,018
15028,15028,0,0,5836,-4556,0,1961,16619,1820,-6560,6743,0,-1123,1317,16326,27968,20596,13309,018
15029,15029,0,0,5836,-4556,1,1961,2535,3356,-1614,1561,1,-1225,1151,16237,0,20596,12483,12d
15030,15030,0,0,5836,-4556,1,1961,2535,3356,-1614,1561,0,-1225,1151,16237,0,20596,12483,12d
15031,15031,0,0,5836,-4556,1,1961,2535,3356,3562,-3978,1,-1189,958,16237,0,20596,12483,12d
15032,15032,0,0,5836,-4556,1,1961,2535,3356,3562,-3978,0,-1189,958,16237,0,20596,12483,12d
15033,15033,0,1,5836,-4556,0,1961,2535,3356,8473,-9434,1,-1001,730,16237,0,20828,5406,0db
15034,15034,0,0,5836,-4556,0,1961,2535,3356,8473,-9434,0,-1001,730,16237,0,20828,5406,0db
15035,15035,0,0,-989,-4678,0,1961,2535,3356,12706,-14416,1,-662,462,16237,0,20828,5406,0db
15036,15036,0,0,-989,-4678,0,1961,2535,3356,12706,-14416,0,-662,462,16237,0,20828,5406,0db
15037,15037,0,0,-989,-4678,0,1961,2535,3356,15978,-18606,1,-205,153,16237,24604,20828,-4582,0ea
15038,15038,0,0,-989,-4678,0,1961,2535,3356,15978,-18606,0,-205,153,16237,24604,20828,-4582,0ea
15039,15039,0,0,-989,-4678,0,1961,2535,3356,18151,-21774,1,291,-173,16237,24604,20828,-4582,0ea
15040,15040,0,0,-989,-4678,0,1961,2535,3356,18151,-21774,0,291,-173,16237,24604,20828,-4582,0ea
15041,15041,0,0,-989,-4678,0,1961,2535,3356,19232,-23782,1,730,-486,16237,24604,21416,-12713,15e
15042,15042,0,0,-989,-4678,0,1961,2535,3356,19232,-23782,0,730,-486,16237,24604,21416,-12713,15e
15043,15043,0,0,-989,-4678,0,1961,2535,3356,19348,-24579,1,1041,-761,16237,24604,21416,-12713,15e
15044,15044,0,0,-989,-4678,0,1961,2535,3356,19348,-24579,0,1041,-761,16237,24604,21416,-12713,15e
15045,15045,0,0,-989,-4678,1,1961,-26175,-16662,18709,-24185,1,1193,-992,16480,0,21416,-15131,057
15046,15046,0,0,-989,-4678,1,1961,-26175,-16662,18709,-24185,0,1193,-992,16480,0,21416,-15131,057
15047,15047,0,0,-989,-4678,1,1961,-26175,-16662,17570,-22677,1,1182,-1188,16480,0,21416,-15131,057
15048,15048,0,0,-989,-4678,1,1961,-26175,-16662,17570,-22677,0,1182,-1188,16480,0,21416,-15131,057
15049,15049,0,1,-989,-4678,0,1961,-26175,-16662,16184,-20180,1,1018,-1355,16480,0,22004,-10755,175
15050,15050,0,0,-989,-4678,0,1961,-26175,-16662,16184,-20180,0,1018,-1355,16480,0,22004,-10755,175
15051,15051,0,0,-290,-5799,0,1961,-26175,-16662,14781,-16849,1,719,-1485,16480,0,22004,-10755,175
15052,15052,0,0,-290,-5799,0,1961,-26175,-16662,14781,-16849,0,719,-1485,16480,0,22004,-10755,175
15053,15053,0,0,-290,-5799,0,1961,-26175,-16662,13545,-12872,1,313,-1554,16480,-13270,22004,-1614,019
15054,15054,0,0,-290,-5799,0,1961,-26175,-16662,13545,-12872,0,313,-1554,16480,-13270,22004,-1614,019
15055,15055,0,0,-290,-5799,0,1961,-26175,-16662,12609,-8461,1,-159,-1537,16480,-13270,22004,-1614,019
15056,15056,0,0,-290,-5799,0,1961,-26175,-16662,12609,-8461,0,-159,-1537,16480,-13270,22004,-1614,019
15057,15057,0,0,-290,-5799,0,1961,-26175,-16662,12060,-3848,1,-640,-1423,16480,-13270,21620,8473,126
15058,15058,0,0,-290,-5799,0,1961,-26175,-16662,12060,-3848,0,-640,-1423,16480,-13270,21620,8473,126
15059,15059,0,0,-290,-5799,0,1961,-26175,-16662,11946,724,1,-1063,-1228,16480,-13270,21620,8473,126
15060,15060,0,0,-290,-5799,0,1961,-26175,-16662,11946,724,0,-1063,-1228,16480,-13270,21620,8473,126
15061,15061,0,0,-290,-5799,1,1961,4234,-19313,12282,5012,1,-1380,-986,16332,0,21620,15978,152
15062,15062,0,0,-290,-5799,1,1961,4234,-19313,12282,5012,0,-1380,-986,16332,0,21620,15978,152
15063,15063,0,0,-290,-5799,1,1961,4234,-19313,13056,8796,1,-1576,-729,16332,0,21620,15978,152
15064,15064,0,0,-290,-5799,1,1961,4234,-19313,13056,8796,0,-1576,-729,16332,0,21620,15978,152
15065,15065,0,1,-290,-5799,0,1961,4234,-19313,14227,11896,1,-1654,-470,16332,0,21236,19232,11a
15066,15066,0,0,-290,-5799,0,1961,4234,-19313,14227,11896,0,-1654,-470,16332,0,21236,19232,11a
15067,15067,0,0,1911,-1067,0,1961,4234,-19313,15718,14195,1,-1624,-206,16332,0,21236,19232,11a
15068,15068,0,0,1911,-1067,0,1961,4234,-19313,15718,14195,0,-1624,-206,16332,0,21236,19232,11a
15069,15069,0,0,1911,-1067,0,1961,4234,-19313,17408,15654,1,-1501,63,16332,22530,21236,18709,187
15070,15070,0,0,1911,-1067,0,1961,4234,-19313,17408,15654,0,-1501,63,16332,22530,21236,18709,187
15071,15071,0,0,1911,-1067,0,1961,4234,-19313,19130,16322,1,-1321,329,16332,22530,21236,18709,187
15072,15072,0,0,1911,-1067,0,1961,4234,-19313,19130,16322,0,-1321,329,16332,22530,21236,18709,187
15073,15073,0,0,1911,-1067,0,1961,4234,-19313,20669,16331,1,-1133,581,16332,22530,21444,16184,12c
15074,15074,0,0,1911,-1067,0,1961,4234,-19313,20669,16331,0,-1133,581,16332,22530,21444,16184,12c
15075,15075,0,0,1911,-1067,0,1961,4234,-19313,21772,15883,1,-980,811,16332,22530,21444,16184,12c
15076,15076,0,0,1911,-1067,0,1961,4234,-19313,21772,15883,0,-980,811,16332,22530,21444,16184,12c
15077,15077,0,0,1911,-1067,1,1961,-1004,2857,22178,15224,1,-888,1019,16216,0,21444,13545,1b8
15078,15078,0,0,1911,-1067,1,1961,-1004,2857,22178,15224,0,-888,1019,16216,0,21444,13545,1b8
15079,15079,0,0,1911,-1067,1,1961,-1004,2857,21647,14606,1,-869,1204,16216,0,21444,13545,1b8
15080,15080,0,0,1911,-1067,1,1961,-1004,2857,21647,14606,0,-869,1204,16216,0,21444,13545,1b8
15081,15081,0,1,1911,-1067,0,1961,-1004,2857,20005,14248,1,-915,1363,16216,0,21652,12060,0f8
15082,15082,0,0,1911,-1067,0,1961,-1004,2857,20005,14248,0,-915,1363,16216,0,21652,12060,0f8
15083,15083,0,0,-6173,6783,0,1961,-1004,2857,17185,14300,1,-1002,1490,16216,0,21652,12060,0f8
15084,15084,0,0,-6173,6783,0,1961,-1004,2857,17185,14300,0,-1002,1490,16216,0,21652,12060,0f8
15085,15085,0,0,-6173,6783,0,1961,-1004,2857,13251,14818,1,-1096,1577,16216,15304,21652,12282,194
15086,15086,0,0,-6173,6783,0,1961,-1004,2857,13251,14818,0,-1096,1577,16216,15304,21652,12282,194
