Sample in Buffer,Sample in Window,TRIGGER,data_out_valid,data_out_Q[15:0],data_out_I[15:0],out_valid,div[15:0],yq[17:0],yi[17:0],fir_data_Q[15:0],fir_data_I[15:0],adc_valid,adc_data_q1[11:0],adc_data_i1[11:0],w[15:0],e[15:0],u[15:0],clk_4MHz,<const0>_1,<const0>_2,<const0>_3,<const0>_4,<const0>_5,<const0>_6,<const0>_7,<const0>_8,<const0>_9,<const0>_10,<const0>_11,<const0>_12,<const0>_13,<const0>_14,<const0>_15,<const0>_16,<const0>_17,<const0>_18,<const0>_19,<const0>_20,<const0>_21,<const0>_22,<const0>_23,<const0>
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,SIGNED,SIGNED,HEX,SIGNED,SIGNED,SIGNED,SIGNED,HEX,HEX,SIGNED,SIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
101,101,0,0,-4133,4284,1,1961,2403,18461,-1891,5678,1,153,1194,4000,1630,7218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,102,0,0,-4133,4284,1,1961,2403,18461,-1323,5404,0,153,1194,4000,1630,7218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,103,0,0,-4133,4284,1,1961,2403,18461,-1323,5404,1,405,958,4000,1630,7218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,104,0,0,-4133,4284,0,1961,2403,18461,-408,518b,0,405,958,4000,1630,7218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,105,0,0,-4133,4284,0,1961,2403,18461,-408,518b,1,692,676,4000,1630,7218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,106,0,0,4501,3771,0,1961,2403,18461,742,4f85,0,692,676,4000,1630,7218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,107,0,0,4501,3771,0,1961,2403,18461,742,4f85,1,972,380,4000,1630,7218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,108,0,0,4501,3771,0,1961,20521,-2360,1996,4e40,0,972,380,4058,0000,7218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,109,0,0,4501,3771,0,1961,20521,-2360,1996,4e40,1,1212,107,4058,0000,7218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,110,0,0,4501,3771,0,1961,20521,-2360,3205,4dd3,0,1212,107,4058,0000,7218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,111,0,0,4501,3771,0,1961,20521,-2360,3205,4dd3,1,1395,-120,4058,0000,7218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,112,0,0,4501,3771,0,1961,20521,-2360,4214,4e25,0,1395,-120,4058,0000,7218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,113,0,0,4501,3771,0,1961,20521,-2360,4214,4e25,1,1523,-292,4058,0000,7218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,114,0,1,4501,3771,0,1961,20521,-2360,4868,4ef8,0,1523,-292,4058,0000,7218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,115,0,0,4501,3771,0,1961,20521,-2360,4868,4ef8,1,1602,-411,4058,0000,7218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,116,0,0,4501,3771,1,1961,20521,-2360,5027,4ff4,0,1602,-411,4058,0000,7218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,117,0,0,4501,3771,1,1961,20521,-2360,5027,4ff4,1,1642,-479,4058,0000,7218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,118,0,0,4501,3771,1,1961,20521,-2360,4582,50b4,0,1642,-479,4058,0000,7218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,119,0,0,4501,3771,1,1961,20521,-2360,4582,50b4,1,1651,-501,4058,0000,7218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,120,0,0,4501,3771,0,1961,20521,-2360,3466,50d2,0,1651,-501,4058,0000,70b8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,121,0,0,4501,3771,0,1961,20521,-2360,3466,50d2,1,1637,-481,4058,0000,70b8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,122,0,0,-4612,-4195,0,1961,20521,-2360,1667,4ff0,0,1637,-481,4058,0000,70b8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,123,0,0,-4612,-4195,0,1961,20521,-2360,1667,4ff0,1,1600,-423,4058,0000,70b8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,124,0,0,-4612,-4195,0,1961,19842,-1593,-762,4dbc,0,1600,-423,4000,0000,70b8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,125,0,0,-4612,-4195,0,1961,19842,-1593,-762,4dbc,1,1539,-326,4000,0000,70b8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,126,0,0,-4612,-4195,0,1961,19842,-1593,-3705,49f2,0,1539,-326,4000,0000,70b8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,127,0,0,-4612,-4195,0,1961,19842,-1593,-3705,49f2,1,1447,-186,4000,0000,70b8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,128,0,0,-4612,-4195,0,1961,19842,-1593,-6989,445d,0,1447,-186,4000,0000,6f58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,129,0,0,-4612,-4195,0,1961,19842,-1593,-6989,445d,1,1318,-1,4000,0000,6f58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,130,0,1,-4612,-4195,0,1961,19842,-1593,-10393,3cda,0,1318,-1,4000,0000,6f58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,131,0,0,-4612,-4195,0,1961,19842,-1593,-10393,3cda,1,1147,226,4000,0000,6f58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,132,0,0,-4612,-4195,1,1961,19842,-1593,-13672,3355,0,1147,226,4000,ee4c,6f58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,133,0,0,-4612,-4195,1,1961,19842,-1593,-13672,3355,1,937,487,4000,ee4c,6f58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,134,0,0,-4612,-4195,1,1961,19842,-1593,-16579,27d6,0,937,487,4000,ee4c,6f58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,135,0,0,-4612,-4195,1,1961,19842,-1593,-16579,27d6,1,703,759,4000,ee4c,6f58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,136,0,0,-4612,-4195,0,1961,19842,-1593,-18885,1a81,0,703,759,4000,ee4c,6f58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,137,0,0,-4612,-4195,0,1961,19842,-1593,-18885,1a81,1,469,1014,4000,ee4c,6f58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,138,0,0,-3943,4477,0,1961,19842,-1593,-20406,0ba3,0,469,1014,4000,ee4c,6f58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,139,0,0,-3943,4477,0,1961,19842,-1593,-20406,0ba3,1,265,1227,4000,ee4c,6f58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,140,0,0,-3943,4477,0,1961,19460,-894,-21019,fbb3,0,265,1227,3fb9,0000,6f58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,141,0,0,-3943,4477,0,1961,19460,-894,-21019,fbb3,1,115,1379,3fb9,0000,6f58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,142,0,0,-3943,4477,0,1961,19460,-894,-20669,eb56,0,115,1379,3fb9,0000,6f58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,143,0,0,-3943,4477,0,1961,19460,-894,-20669,eb56,1,37,1459,3fb9,0000,6f58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,144,0,0,-3943,4477,0,1961,19460,-894,-19375,db5c,0,37,1459,3fb9,0000,6f58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,145,0,0,-3943,4477,0,1961,19460,-894,-19375,db5c,1,37,1458,3fb9,0000,6f58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,146,0,1,-3943,4477,0,1961,19460,-894,-17222,ccad,0,37,1458,3fb9,0000,6f58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,147,0,0,-3943,4477,0,1961,19460,-894,-17222,ccad,1,119,1368,3fb9,0000,6f58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,148,0,0,-3943,4477,1,1961,19460,-894,-14350,c039,0,119,1368,3fb9,02b6,6f58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,149,0,0,-3943,4477,1,1961,19460,-894,-14350,c039,1,279,1182,3fb9,02b6,6f58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,150,0,0,-3943,4477,1,1961,19460,-894,-10935,b6dc,0,279,1182,3fb9,02b6,6f58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,151,0,0,-3943,4477,1,1961,19460,-894,-10935,b6dc,1,503,906,3fb9,02b6,6f58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,152,0,0,-3943,4477,0,1961,19460,-894,-7172,b140,0,503,906,3fb9,02b6,7074,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,153,0,0,-3943,4477,0,1961,19460,-894,-7172,b140,1,761,564,3fb9,02b6,7074,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,154,0,0,-4094,4059,0,1961,19460,-894,-3256,afc6,0,761,564,3fb9,02b6,7074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,155,0,0,-4094,4059,0,1961,19460,-894,-3256,afc6,1,1012,207,3fb9,02b6,7074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,156,0,0,-4094,4059,0,1961,907,21216,639,b270,0,1012,207,400a,0000,7074,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,157,0,0,-4094,4059,0,1961,907,21216,639,b270,1,1225,-109,400a,0000,7074,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,158,0,0,-4094,4059,0,1961,907,21216,4364,b8d9,0,1225,-109,400a,0000,7074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,159,0,0,-4094,4059,0,1961,907,21216,4364,b8d9,1,1389,-338,400a,0000,7074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,160,0,0,-4094,4059,0,1961,907,21216,7806,c23c,0,1389,-338,400a,0000,7190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,161,0,0,-4094,4059,0,1961,907,21216,7806,c23c,1,1505,-457,400a,0000,7190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,162,0,1,-4094,4059,0,1961,907,21216,10890,cd85,0,1505,-457,400a,0000,7190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,163,0,0,-4094,4059,0,1961,907,21216,10890,cd85,1,1580,-467,400a,0000,7190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,164,0,0,-4094,4059,1,1961,907,21216,13572,d972,0,1580,-467,400a,0000,7190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,165,0,0,-4094,4059,1,1961,907,21216,13572,d972,1,1618,-380,400a,0000,7190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,166,0,0,-4094,4059,1,1961,907,21216,15840,e4bb,0,1618,-380,400a,0000,7190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,167,0,0,-4094,4059,1,1961,907,21216,15840,e4bb,1,1625,-221,400a,0000,7190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,168,0,0,-4094,4059,0,1961,907,21216,17701,ee3e,0,1625,-221,400a,0000,7168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,169,0,0,-4094,4059,0,1961,907,21216,17701,ee3e,1,1602,-30,400a,0000,7168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,170,0,0,-3859,4244,0,1961,907,21216,19175,f528,0,1602,-30,400a,0000,7168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,171,0,0,-3859,4244,0,1961,907,21216,19175,f528,1,1551,139,400a,0000,7168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,172,0,0,-3859,4244,0,1961,1640,20071,20290,f911,0,1551,139,4000,0000,7168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,173,0,0,-3859,4244,0,1961,1640,20071,20290,f911,1,1473,236,4000,0000,7168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,174,0,0,-3859,4244,0,1961,1640,20071,21074,fa12,0,1473,236,4000,0000,7168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,175,0,0,-3859,4244,0,1961,1640,20071,21074,fa12,1,1372,223,4000,0000,7168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,176,0,0,-3859,4244,0,1961,1640,20071,21549,f8ba,0,1372,223,4000,0000,7140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,177,0,0,-3859,4244,0,1961,1640,20071,21549,f8ba,1,1244,76,4000,0000,7140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,178,0,1,-3859,4244,0,1961,1640,20071,21733,f603,0,1244,76,4000,0000,7140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,179,0,0,-3859,4244,0,1961,1640,20071,21733,f603,1,1078,-210,4000,0000,7140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,180,0,0,-3859,4244,1,1961,1640,20071,21635,f322,0,1078,-210,4000,de4e,7140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,181,0,0,-3859,4244,1,1961,1640,20071,21635,f322,1,866,-601,4000,de4e,7140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,182,0,0,-3859,4244,1,1961,1640,20071,21254,f163,0,866,-601,4000,de4e,7140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,183,0,0,-3859,4244,1,1961,1640,20071,21254,f163,1,617,-1026,4000,de4e,7140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,184,0,0,-3859,4244,0,1961,1640,20071,20583,f1ea,0,617,-1026,4000,de4e,7140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,185,0,0,-3859,4244,0,1961,1640,20071,20583,f1ea,1,361,-1401,4000,de4e,7140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,186,0,0,4399,3730,0,1961,1640,20071,19611,f58d,0,361,-1401,4000,de4e,7140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,187,0,0,4399,3730,0,1961,1640,20071,19611,f58d,1,125,-1663,4000,de4e,7140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,188,0,0,4399,3730,0,1961,0,20134,18331,fca7,0,125,-1663,3f79,0000,7140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,189,0,0,4399,3730,0,1961,0,20134,18331,fca7,1,-70,-1785,3f79,0000,7140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,190,0,0,4399,3730,0,1961,0,20134,16740,070b,0,-70,-1785,3f79,0000,7140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,191,0,0,4399,3730,0,1961,0,20134,16740,070b,1,-217,-1761,3f79,0000,7140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,192,0,0,4399,3730,0,1961,0,20134,14852,1402,0,-217,-1761,3f79,0000,7140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,193,0,0,4399,3730,0,1961,0,20134,14852,1402,1,-308,-1579,3f79,0000,7140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,194,0,1,4399,3730,0,1961,0,20134,12690,2263,0,-308,-1579,3f79,0000,7140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,195,0,0,4399,3730,0,1961,0,20134,12690,2263,1,-335,-1214,3f79,0000,7140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,196,0,0,4399,3730,1,1961,0,20134,10296,30ba,0,-335,-1214,3f79,f502,7140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,197,0,0,4399,3730,1,1961,0,20134,10296,30ba,1,-288,-663,3f79,f502,7140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,198,0,0,4399,3730,1,1961,0,20134,7720,3d7e,0,-288,-663,3f79,f502,7140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,199,0,0,4399,3730,1,1961,0,20134,7720,3d7e,1,-176,12,3f79,f502,7140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,200,0,0,4399,3730,0,1961,0,20134,5021,4746,0,-176,12,3f79,f502,735c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,201,0,0,4399,3730,0,1961,0,20134,5021,4746,1,-26,675,3f79,f502,735c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,202,0,0,-4378,-4159,0,1961,0,20134,2256,4cfe,0,-26,675,3f79,f502,735c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,203,0,0,-4378,-4159,0,1961,0,20134,2256,4cfe,1,122,1196,3f79,f502,735c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,204,0,0,-4378,-4159,0,1961,-21122,-105,-528,4e12,0,122,1196,3fd4,0000,735c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,205,0,0,-4378,-4159,0,1961,-21122,-105,-528,4e12,1,232,1512,3fd4,0000,735c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,206,0,0,-4378,-4159,0,1961,-21122,-105,-3301,4a7d,0,232,1512,3fd4,0000,735c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,207,0,0,-4378,-4159,0,1961,-21122,-105,-3301,4a7d,1,283,1633,3fd4,0000,735c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,208,0,0,-4378,-4159,0,1961,-21122,-105,-6049,42cc,0,283,1633,3fd4,0000,7578,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,209,0,0,-4378,-4159,0,1961,-21122,-105,-6049,42cc,1,273,1580,3fd4,0000,7578,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,210,0,1,-4378,-4159,0,1961,-21122,-105,-8778,3808,0,273,1580,3fd4,0000,7578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,211,0,0,-4378,-4159,0,1961,-21122,-105,-8778,3808,1,200,1353,3fd4,0000,7578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,212,0,0,-4378,-4159,1,1961,-21122,-105,-11504,2b8c,0,200,1353,3fd4,dcb0,7578,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,213,0,0,-4378,-4159,1,1961,-21122,-105,-11504,2b8c,1,64,946,3fd4,dcb0,7578,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,214,0,0,-4378,-4159,1,1961,-21122,-105,-14239,1ed3,0,64,946,3fd4,dcb0,7578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,215,0,0,-4378,-4159,1,1961,-21122,-105,-14239,1ed3,1,-115,388,3fd4,dcb0,7578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,216,0,0,-4378,-4159,0,1961,-21122,-105,-16974,133f,0,-115,388,3fd4,dcb0,7628,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,217,0,0,-4378,-4159,0,1961,-21122,-105,-16974,133f,1,-292,-233,3fd4,dcb0,7628,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,218,0,0,4723,4172,0,1961,-21122,-105,-19670,09ec,0,-292,-233,3fd4,dcb0,7628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,219,0,0,4723,4172,0,1961,-21122,-105,-19670,09ec,1,-415,-804,3fd4,dcb0,7628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,220,0,0,4723,4172,0,1961,-262,-20294,-22237,0385,0,-415,-804,3f72,0000,7628,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,221,0,0,4723,4172,0,1961,-262,-20294,-22237,0385,1,-450,-1240,3f72,0000,7628,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,222,0,0,4723,4172,0,1961,-262,-20294,-24532,0036,0,-450,-1240,3f72,0000,7628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,223,0,0,4723,4172,0,1961,-262,-20294,-24532,0036,1,-392,-1520,3f72,0000,7628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,224,0,0,4723,4172,0,1961,-262,-20294,-26365,ffa9,0,-392,-1520,3f72,0000,76d8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,225,0,0,4723,4172,0,1961,-262,-20294,-26365,ffa9,1,-245,-1661,3f72,0000,76d8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,226,0,1,4723,4172,0,1961,-262,-20294,-27513,0121,0,-245,-1661,3f72,0000,76d8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,227,0,0,4723,4172,0,1961,-262,-20294,-27513,0121,1,-18,-1687,3f72,0000,76d8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,228,0,0,4723,4172,1,1961,-262,-20294,-27748,039d,0,-18,-1687,3f72,1850,76d8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,0,0,4723,4172,1,1961,-262,-20294,-27748,039d,1,272,-1608,3f72,1850,76d8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,230,0,0,4723,4172,1,1961,-262,-20294,-26871,060b,0,272,-1608,3f72,1850,76d8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,231,0,0,4723,4172,1,1961,-262,-20294,-26871,060b,1,593,-1436,3f72,1850,76d8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,232,0,0,4723,4172,0,1961,-262,-20294,-24751,0776,0,593,-1436,3f72,1850,7910,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
